country,ccode,group,groupid,year,region,rcode,active,phase1,phase2,fyphase,fyphase1,fyphase2,fygroup,startdate1,enddate1,tyrule1,startdate2,enddate2,tyrule2,perstart,perend,violsd,lviolsd,hviolsd,ambiguous,nviolsd,prioract,priorconflict,priornonviol,priorviol,violsd_onset,hviolsd_onset,shortpeace_violsd,shortpeace_hviolsd,py_violsd_phase,py_violsd_country,py_hviolsd_phase,py_hviolsd_country,violsd_onset_woambig,hviolsd_onset_woambig,shortpeace_violsd_woambig,shortpeace_hviolsd_woambig,py_violsd_woambig_phase,py_violsd_woambig_country,py_hviolsd_woambig_phase,py_hviolsd_woambig_country,doublecount,doublecount_oldhost,doublecount_newhost,sample,weight,below500000,violent,switched,con,cultcon,autcon,indcon,res,cultres,autres,indres,priorcon1,priorres1,priorcon2,priorres2,majterr1,majterr2,majterr3,claim,landborder,seashore,hydrocarbon,groupcon,kin,regaut,defacto,pwrstat,excluded,groupsize,epr2sdm_scenario,epr_group,epr_gwgroupid,sovdec,autdec,subdec,inddec,irrdec,ucdp_conflictid,ucdp_territoryname,ucdp_intensitylevel,ucdp_cumulativeintensity,ucdp_typeofconflict,ucdp_terrconflict,ucdp_hterrconflict,ucdp_terrconflict_onset,ucdp_hterrconflict_onset,shortpeace_ucdp_terrconflict,shortpeace_ucdp_hterrconflict,py_ucdp_terrconflict_phase,py_ucdp_terrconflict_country,py_ucdp_hterrconflict_phase,py_ucdp_hterrconflict_country,accomm,strictaccomm
Nicaragua,93,Sumos (Mayangnas),93020,1975,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1974,1980,0,0,0,0,1,0,,,,0,0,0,0,1,30,1,30,0,0,0,0,1,30,1,30,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,29,1,29,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1976,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1974,1980,0,0,0,0,1,0,,,,0,0,0,0,2,31,2,31,0,0,0,0,2,31,2,31,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,2,30,2,30,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1977,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1974,1980,0,0,0,0,1,0,,,,0,0,0,0,3,32,3,32,0,0,0,0,3,32,3,32,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,3,31,3,31,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1978,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1974,1980,0,0,0,0,1,0,,,,0,0,0,0,4,33,4,33,0,0,0,0,4,33,4,33,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,4,32,4,32,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1979,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1974,1980,0,0,0,0,1,0,,,,0,0,0,0,5,34,5,34,0,0,0,0,5,34,5,34,,,,1,.50574154,0,1,1,0,0,0,0,1,0,1,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,5,33,5,33,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1980,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1974,1980,0,0,0,0,1,0,,,,0,0,0,0,6,35,6,35,0,0,0,0,6,35,6,35,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,6,34,6,34,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1981,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1981,1981,1,1,0,0,0,0,,,,1,0,0,0,7,36,7,36,1,0,0,0,7,36,7,36,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,7,35,7,35,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1982,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1982,1990,1,1,0,1,0,0,,,,,0,0,0,0,0,8,37,0,0,0,0,0,0,8,37,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,8,36,8,36,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1983,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1982,1990,1,1,0,1,0,0,,,,,0,0,0,0,0,9,38,0,0,0,0,1,1,9,38,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,9,37,9,37,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1984,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1982,1990,1,1,0,1,0,0,,,,,0,0,0,0,0,10,39,0,0,0,0,2,2,10,39,,,,1,.50574154,0,1,1,1,0,1,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,10,38,10,38,2,1
Nicaragua,93,Sumos (Mayangnas),93020,1985,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1982,1990,1,1,0,1,0,0,,,,,0,0,0,0,0,11,40,0,0,0,0,3,3,11,40,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,11,39,11,39,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1986,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1982,1990,1,1,0,1,0,0,,,,,0,0,0,0,0,12,41,0,0,0,0,4,4,12,41,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,12,40,12,40,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1987,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1982,1990,1,1,0,1,0,0,,,,,0,0,0,0,0,13,42,0,0,0,0,5,5,13,42,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,13,41,13,41,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1988,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1982,1990,1,1,0,1,0,0,,,,,0,0,0,0,0,14,43,0,0,0,0,6,6,14,43,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,14,42,14,42,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1989,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1982,1990,1,1,0,1,0,0,,,,,0,0,0,0,0,15,44,0,0,0,0,7,7,15,44,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,15,43,15,43,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1990,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1982,1990,1,1,0,1,0,0,,,,,0,0,0,0,0,16,45,0,0,0,0,8,8,16,45,,,,1,.50574154,0,1,1,0,0,0,0,1,0,1,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,16,44,16,44,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1991,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,0,0,17,46,0,0,0,0,9,9,17,46,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,17,45,17,45,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1992,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,1,1,18,47,0,0,0,0,10,10,18,47,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,18,46,18,46,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1993,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,2,2,19,48,0,0,0,0,11,11,19,48,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,19,47,19,47,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1994,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,3,3,20,49,0,0,0,0,12,12,20,49,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,20,48,20,48,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1995,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,4,4,21,50,0,0,0,0,13,13,21,50,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,21,49,21,49,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1996,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,5,5,22,51,0,0,0,0,14,14,22,51,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,22,50,22,50,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1997,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,6,6,23,52,0,0,0,0,15,15,23,52,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,23,51,23,51,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1998,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,7,7,24,53,0,0,0,0,16,16,24,53,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,24,52,24,52,0,0
Nicaragua,93,Sumos (Mayangnas),93020,1999,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,8,8,25,54,0,0,0,0,17,17,25,54,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,25,53,25,53,0,0
Nicaragua,93,Sumos (Mayangnas),93020,2000,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,9,9,26,55,0,0,0,0,18,18,26,55,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,26,54,26,54,0,0
Nicaragua,93,Sumos (Mayangnas),93020,2001,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,10,10,27,56,0,0,0,0,19,19,27,56,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,27,55,27,55,0,0
Nicaragua,93,Sumos (Mayangnas),93020,2002,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,11,11,28,57,0,0,0,0,20,20,28,57,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,28,56,28,56,0,0
Nicaragua,93,Sumos (Mayangnas),93020,2003,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,12,12,29,58,0,0,0,0,21,21,29,58,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,29,57,29,57,0,0
Nicaragua,93,Sumos (Mayangnas),93020,2004,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,13,13,30,59,0,0,0,0,22,22,30,59,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,30,58,30,58,0,0
Nicaragua,93,Sumos (Mayangnas),93020,2005,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,14,14,31,60,0,0,0,0,23,23,31,60,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,31,59,31,59,0,0
Nicaragua,93,Sumos (Mayangnas),93020,2006,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,15,15,32,61,0,0,0,0,24,24,32,61,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,32,60,32,60,0,0
Nicaragua,93,Sumos (Mayangnas),93020,2007,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,16,16,33,62,0,0,0,0,25,25,33,62,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,33,61,33,61,0,0
Nicaragua,93,Sumos (Mayangnas),93020,2008,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,17,17,34,63,0,0,0,0,26,26,34,63,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,34,62,34,62,0,0
Nicaragua,93,Sumos (Mayangnas),93020,2009,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,18,18,35,64,0,0,0,0,27,27,35,64,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,35,63,35,63,0,0
Nicaragua,93,Sumos (Mayangnas),93020,2010,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,19,19,36,65,0,0,0,0,28,28,36,65,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,36,64,36,64,0,0
Nicaragua,93,Sumos (Mayangnas),93020,2011,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,20,20,37,66,0,0,0,0,29,29,37,66,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,37,65,37,65,0,0
Nicaragua,93,Sumos (Mayangnas),93020,2012,Latin America,7,1,1,0,0,0,0,0,1974,9999,,,,,1991,2012,0,0,0,0,1,0,,,,0,0,0,0,21,21,38,67,0,0,0,0,30,30,38,67,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,1,1,0,0,1,0,0,0,5,1,.0020000001,1:1,Sumus,9305000,0,0,0,0,0,,,,,,0,0,0,0,0,0,38,66,38,66,0,0
Niger,436,Toubou,436010,1984,SS Africa,2,0,1,0,0,0,0,1,1994,9999,,,,,1994,1994,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,436,Toubou,436010,1985,SS Africa,2,0,1,0,0,0,0,0,1994,9999,,,,,1994,1994,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,436,Toubou,436010,1986,SS Africa,2,0,1,0,0,0,0,0,1994,9999,,,,,1994,1994,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,436,Toubou,436010,1987,SS Africa,2,0,1,0,0,0,0,0,1994,9999,,,,,1994,1994,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,436,Toubou,436010,1988,SS Africa,2,0,1,0,0,0,0,0,1994,9999,,,,,1994,1994,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,436,Toubou,436010,1989,SS Africa,2,0,1,0,0,0,0,0,1994,9999,,,,,1994,1994,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,436,Toubou,436010,1990,SS Africa,2,0,1,0,0,0,0,0,1994,9999,,,,,1994,1994,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,436,Toubou,436010,1991,SS Africa,2,0,1,0,0,0,0,0,1994,9999,,,,,1994,1994,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,436,Toubou,436010,1992,SS Africa,2,0,1,0,0,0,0,0,1994,9999,,,,,1994,1994,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,436,Toubou,436010,1993,SS Africa,2,0,1,0,0,0,0,0,1994,9999,,,,,1994,1994,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,436,Toubou,436010,1994,SS Africa,2,1,1,0,1,1,0,0,1994,9999,,,,,1994,1994,0,0,0,0,1,0,,,,0,0,0,0,0,34,0,34,0,0,0,0,0,34,0,34,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,3,1,0,1,1,2,0,0,5,1,.0049999999,1:1,Toubou,43605000,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,34,0,34,0,0
Niger,436,Toubou,436010,1995,SS Africa,2,1,1,0,0,0,0,0,1994,9999,,,,,1995,1997,1,1,0,0,0,0,,,,1,0,0,0,1,35,1,35,1,0,0,0,1,35,1,35,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,3,1,0,1,1,2,0,0,5,1,.0049999999,1:1,Toubou,43605000,0,0,0,0,0,1-212,Eastern Niger,1,0,3,1,0,1,0,0,0,1,35,1,35,0,0
Niger,436,Toubou,436010,1996,SS Africa,2,1,1,0,0,0,0,0,1994,9999,,,,,1995,1997,1,1,0,0,0,0,,,,,0,0,0,0,0,2,36,,0,0,0,0,0,2,36,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,3,1,0,1,1,2,0,0,5,1,.0049999999,1:1,Toubou,43605000,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,2,36,0,0
Niger,436,Toubou,436010,1997,SS Africa,2,1,1,0,0,0,0,0,1994,9999,,,,,1995,1997,1,1,0,0,0,0,,,,,0,0,0,0,0,3,37,,0,0,0,0,0,3,37,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,3,1,0,1,1,2,0,0,5,1,.0049999999,1:1,Toubou,43605000,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,1,3,37,0,0
Niger,436,Toubou,436010,1998,SS Africa,2,1,1,0,0,0,0,0,1994,9999,,,,,1998,2012,0,0,0,0,1,0,,,,0,0,0,0,0,0,4,38,0,0,0,0,0,0,4,38,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,3,1,0,1,1,2,0,0,5,1,.0049999999,1:1,Toubou,43605000,0,0,0,0,0,,,,,,0,0,0,0,0,0,2,2,4,38,0,0
Niger,436,Toubou,436010,1999,SS Africa,2,1,1,0,0,0,0,0,1994,9999,,,,,1998,2012,0,0,0,0,1,0,,,,0,0,0,0,1,1,5,39,0,0,0,0,1,1,5,39,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,3,1,0,1,1,2,0,0,5,1,.0049999999,1:1,Toubou,43605000,0,0,0,0,0,,,,,,0,0,0,0,0,0,3,3,5,39,1,1
Niger,436,Toubou,436010,2000,SS Africa,2,1,1,0,0,0,0,0,1994,9999,,,,,1998,2012,0,0,0,0,1,0,,,,0,0,0,0,2,2,6,40,0,0,0,0,2,2,6,40,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,3,1,0,1,1,2,0,0,4,0,.0049999999,1:1,Toubou,43605000,0,0,0,0,0,,,,,,0,0,0,0,0,0,4,4,6,40,0,0
Niger,436,Toubou,436010,2001,SS Africa,2,1,1,0,0,0,0,0,1994,9999,,,,,1998,2012,0,0,0,0,1,0,,,,0,0,0,0,3,3,7,41,0,0,0,0,3,3,7,41,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,3,1,0,1,1,2,0,0,4,0,.0049999999,1:1,Toubou,43605000,0,0,0,0,0,,,,,,0,0,0,0,0,0,5,5,7,41,0,0
Niger,436,Toubou,436010,2002,SS Africa,2,1,1,0,0,0,0,0,1994,9999,,,,,1998,2012,0,0,0,0,1,0,,,,0,0,0,0,4,4,8,42,0,0,0,0,4,4,8,42,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,3,1,0,1,1,2,0,0,4,0,.0049999999,1:1,Toubou,43605000,0,0,0,0,0,,,,,,0,0,0,0,0,0,6,6,8,42,0,0
Niger,436,Toubou,436010,2003,SS Africa,2,1,1,0,0,0,0,0,1994,9999,,,,,1998,2012,0,0,0,0,1,0,,,,0,0,0,0,5,5,9,43,0,0,0,0,5,5,9,43,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,3,1,0,1,1,2,0,0,4,0,.0049999999,1:1,Toubou,43605000,0,0,0,0,0,,,,,,0,0,0,0,0,0,7,7,9,43,0,0
Niger,436,Toubou,436010,2004,SS Africa,2,1,1,0,0,0,0,0,1994,9999,,,,,1998,2012,0,0,0,0,1,0,,,,0,0,0,0,6,6,10,44,0,0,0,0,6,6,10,44,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,3,1,0,1,1,2,0,0,4,0,.0049999999,1:1,Toubou,43605000,0,0,0,0,0,,,,,,0,0,0,0,0,0,8,8,10,44,0,0
Niger,436,Toubou,436010,2005,SS Africa,2,1,1,0,0,0,0,0,1994,9999,,,,,1998,2012,0,0,0,0,1,0,,,,0,0,0,0,7,7,11,45,0,0,0,0,7,7,11,45,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,3,1,0,1,1,2,0,0,4,0,.0049999999,1:1,Toubou,43605000,0,0,0,0,0,,,,,,0,0,0,0,0,0,9,9,11,45,0,0
Niger,436,Toubou,436010,2006,SS Africa,2,1,1,0,0,0,0,0,1994,9999,,,,,1998,2012,0,0,0,0,1,0,,,,0,0,0,0,8,8,12,46,0,0,0,0,8,8,12,46,,,,1,.50574154,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,3,1,0,1,1,2,0,0,4,0,.0049999999,1:1,Toubou,43605000,0,0,0,0,0,,,,,,0,0,0,0,0,0,10,10,12,46,0,0
